loan_id,sector,pd_annual,lgd,ead,rwa,loan_amount
LN_001867,Retail,0.02594,0.5086,3822283.0,2814882.0,3822283.0
LN_001868,Retail,0.02179,0.3793,3116726.0,2209741.0,3116726.0
LN_001869,RETAIL,0.01268,0.5187,228568.0,155976.0,228568.0
LN_001870,Retail,0.03225,0.5967,359243.0,319570.0,359243.0
LN_001871,Retail,0.01389,0.4226,2062151.0,1348980.0,2062151.0
LN_001872,Retail,0.01794,0.5428,1034878.0,797118.0,1034878.0
LN_001873,Retail,0.01012,0.2447,1929701.0,1129383.0,1929701.0
LN_001874,Retail,0.01994,0.3183,1059216.0,681575.0,1059216.0
LN_001875,Retail,0.01371,0.5895,8274631.0,6611546.0,8274631.0
LN_001876,RETAIL,0.01322,0.3384,314975.0,206912.0,314975.0
LN_001877,Retail,0.02917,0.4177,528011.0,377281.0,528011.0
LN_001878,Retail,0.01892,0.4532,766011.0,578122.0,766011.0
LN_001879,Retail,0.00805,0.5318,526778.0,379913.0,526778.0
LN_001880,Retail,0.02402,0.4696,1123638.0,853214.0,1123638.0
LN_001881,Retail,2.58%,0.4387,1903582.0,1524658.0,1903582.0
LN_001882,Retail,0.01121,,539468.0,433467.0,539468.0
LN_001883,Retail,--,0.417,2786297.0,1951734.0,2786297.0
LN_001884,Retail,0.01746,0.5281,6942449.0,4682795.0,6942449.0
LN_001885,Retail,0.01501,0.384,5627894.0,3789372.0,5627894.0
LN_001886,Retail,--,0.5852,13546787.0,10492157.0,13546787.0
LN_001887,Retail,0.02353,0.5875,5854558.0,4693764.0,5854558.0
LN_001888,Retail,0.01329,0.4274,1906873.0,1300608.0,1906873.0
LN_001889,Retail,0.04812,0.4763,10918441.0,9666521.0,10918441.0
LN_001890,Retail,1.19%,0.383,3879343.0,2761149.0,3879343.0
LN_001891,Retail,0.01298,0.1752,11967194.0,6440760.0,11967194.0
LN_001892,Retail,0.0455,0.3239,1634717.0,1312075.0,1634717.0
LN_001893,Retail,5.60%,0.332,260067.0,235947.0,260067.0
LN_001894,Retail,0.01732,0.7249,640272.0,571178.0,640272.0
LN_001895,Retail,0.01548,0.375,2342002.0,1656056.0,2342002.0
LN_001896,Retail,0.00994,0.4813,3345205.0,2360882.0,3345205.0
LN_001897,Retail,0.0301,0.3906,1618400.0,1204728.0,1618400.0
LN_001898,Retail,0.01854,0.3283,5173027.0,3357617.0,5173027.0
LN_001899,Retail,0.01114,0.268,652585.0,300356.0,652585.0
LN_001900,Retail,0.02083,0.3639,1003485.0,606748.0,1003485.0
LN_001901,Retail,0.03373,0.476,5117833.0,4428309.0,5117833.0
LN_001902,Retail,0.02395,0.4431,2079647.0,1502158.0,2079647.0
LN_001903,Retail,0.05128,0.3351,2171207.0,2020467.0,2171207.0
LN_001904,Retail,0.03036,0.4505,7680891.0,6666957.0,7680891.0
LN_001905,Retail,0.02119,0.4012,5689528.0,3629026.0,5689528.0
LN_001906,Retail,0.01672,0.5939,921977.0,730905.0,921977.0
LN_001907,Retail,None,0.3768,2406097.0,2002419.0,2406097.0
LN_001908,Retail,n/a,0.4118,385053.0,279772.0,385053.0
LN_001909,Retail,0.02612,0.3892,1961524.0,1452837.0,1961524.0
LN_001910,Retail,0.02881,0.5744,2893196.0,2396688.0,2893196.0
LN_001911,Retail,0.019,0.1253,374099.0,195296.0,374099.0
LN_001912,Retail,0.02494,0.3586,8933787.0,6112064.0,8933787.0
LN_001913,Retail ,0.03121,0.3196,13622885.0,9713436.0,13622885.0
LN_001914,Retail,0.01565,0.5884,3206207.0,2581840.0,3206207.0
LN_001915,Retail,0.00889,0.3856,4847412.0,2798211.0,4847412.0
LN_001916,RETAIL,0.0403,0.3281,8450770.0,6739432.0,8450770.0
LN_001917,Retail,0.02276,0.4063,1686180.0,1140854.0,1686180.0
LN_001918,Retail,0.01365,0.2541,5434091.0,3248606.0,5434091.0
LN_001919,Retail,0.01911,0.3186,2887192.0,1894085.0,2887192.0
LN_001920,Retail,0.01502,0.4031,457024.0,285649.0,457024.0
LN_001921,Retail,0.00725,0.3823,837008.0,511748.0,837008.0
LN_001922,Retail,0.01551,0.3364,1157229.0,686521.0,1157229.0
LN_001923,Retail,0.00834,0.3622,5600767.0,3131317.0,5600767.0
LN_001924,Retail,0.01881,0.4774,2198025.0,1720994.0,2198025.0
LN_001925,Retail,0.0161,0.3822,5170467.0,2943762.0,5170467.0
LN_001926,Retail,0.02996,0.3845,1269404.0,976408.0,1269404.0
LN_001927,Retail,0.01601,0.2747,584527.0,369552.0,584527.0
LN_001928,Retail,0.0205,0.65,14603631.0,11720342.0,14603631.0
LN_001929,Retail,0.01464,0.5859,27584905.0,22446355.0,27584905.0
LN_001930,Retail,0.01406,0.5641,2895096.0,2285764.0,2895096.0
LN_001931,Retail,0.00845,0.4255,1653972.0,947397.0,1653972.0
LN_001932,Retail,0.02789,0.1449,6285270.0,3917940.0,6285270.0
LN_001933,Retail,0.01851,0.8624,689426.0,661101.0,689426.0
LN_001934,Retail,0.0127,0.5326,1638416.0,1121087.0,1638416.0
LN_001935,Retail,0.01887,0.6908,503248.0,438801.0,503248.0
LN_001936,Retail,0.01382,0.5435,3188690.0,2452349.0,3188690.0
LN_001937,Retail ,0.01184,0.5552,2542277.0,1760001.0,2542277.0
LN_001938,Retail,0.01926,0.4997,1360214.0,876732.0,1360214.0
LN_001939,RETAIL, ,0.5864,1070599.0,942234.0,1070599.0
LN_001940,Retail,0.01486,0.5114,464219.0,318125.0,464219.0
LN_001941,Retail,0.00834,0.3847,903946.0,478233.0,903946.0
LN_001942,Retail,0.0125,0.3563,6551675.0,3951877.0,6551675.0
LN_001943,Retail,0.04176,0.3704,1426889.0,983918.0,1426889.0
LN_001944,Retail,0.01133,0.1575,6740178.0,3296329.0,6740178.0
LN_001945,Retail,0.03079,0.632,869750.0,831515.0,869750.0
LN_001946,Retail,0.01509,0.3331,1853213.0,901161.0,1853213.0
LN_001947,Retail,2.46%,0.3317,1287285.0,905245.0,1287285.0
LN_001948,Retail,0.01612,0.5316,1559389.0,1084022.0,1559389.0
LN_001949,Retail,0.00773,0.4466,4206501.0,2620094.0,4206501.0
LN_001950,Retail,0.01384,0.3166,277504.0,156435.0,277504.0
LN_001951,Retail,0.04887,0.4958,4089546.0,3875735.0,4089546.0
LN_001952,Retail,0.01592,0.5966,3912057.0,3027837.0,3912057.0
LN_001953,Retail,0.02255,0.4262,2009115.0,1371376.0,2009115.0
LN_001954,Retail,0.01437,0.4422,2157290.0,1330506.0,2157290.0
LN_001955,Retail,0.01592,0.2996,1620437.0,956722.0,1620437.0
LN_001956,Retail,0.01997,0.3682,3903309.0,2846161.0,3903309.0
LN_001957,Retail,0.02155,0.4145,2119537.0,1375865.0,2119537.0
LN_001958,Retail,0.05158,,886592.0,796704.0,886592.0
LN_001959,Retail,0.01687,0.5366,2320096.0,1771745.0,2320096.0
LN_001960,Retail,0.01554,0.2873,5021328.0,2535464.0,5021328.0
LN_001961,Retail,0.01221,0.1704,2862923.0,1636112.0,2862923.0
LN_001962,Retail,0.00882,0.5982,2062453.0,1507317.0,2062453.0
LN_001963,Retail,0.00761,0.4231,2441409.0,1800987.0,2441409.0
LN_001964,Retail,0.0237,0.2523,1244698.0,891597.0,1244698.0
LN_001965,Retail,0.00671,0.69,1287201.0,976309.0,1287201.0
LN_001966,Retail,0.03436,0.3354,327513.0,240393.0,327513.0
LN_001967,Retail,0.02614,0.5851,1680499.0,1311671.0,1680499.0
LN_001968,Retail,0.01468,0.465,5167756.0,3244437.0,5167756.0
LN_001969,Retail,0.00955,0.5953,1378703.0,1067626.0,1378703.0
LN_001970,Retail,0.01726,0.5555,839440.0,627631.0,839440.0
LN_001971,Retail,0.01721,0.7923,4746700.0,4130886.0,4746700.0
LN_001972,Retail,0.0299,0.5399,2347257.0,1922123.0,2347257.0
LN_001973,Retail,0.01175,0.4032,2297490.0,1553643.0,2297490.0
LN_001974,Retail,0.01409,0.3703,3153058.0,2159812.0,3153058.0
LN_001975,Retail,0.01658,0.4657,3921610.0,2770774.0,3921610.0
LN_001976,Retail,0.01482,0.5456,"1,924,307",1405557.0,1924307.0
LN_001977,Retail,0.01246,0.4443,902216.0,609022.0,902216.0
LN_001978,Retail,n/a,0.374,10651235.0,7465989.0,10651235.0
LN_001979,Retail,0.0075,0.4922,2116995.0,1196708.0,2116995.0
LN_001980,Retail,1.21%,0.5035,955892.0,615764.0,955892.0
LN_001981,Retail,0.01522,0.6951,2394733.0,2030028.0,2394733.0
LN_001982,Retail,0.02805,0.4265,6289319.0,4786380.0,6289319.0
LN_001983,Retail,0.05402,0.2604,516085.0,453293.0,516085.0
LN_001984,Retail,0.04012,0.6953,7038052.0,7306336.0,7038052.0
LN_001985,Retail,0.02075,0.7204,1761117.0,1705366.0,1761117.0
LN_001986,Retail,0.04355,0.2956,13567285.0,9982916.0,13567285.0
LN_001987,Retail,0.01607,0.2593,3799443.0,2355514.0,3799443.0
LN_001988,Retail,0.01309,0.3679,"1,813,256",1124720.0,1813256.0
LN_001989,Retail,0.05414,0.372,6666969.0,6186325.0,6666969.0
LN_001990,Retail,0.00999,0.3462,6785824.0,4142396.0,6785824.0
LN_001991,Retail,0.01384,0.5027,1434731.0,1081583.0,1434731.0
LN_001992,Retail,0.01493,0.4586,"2,508,883",1647297.0,2508883.0
LN_001993,Retail,0.03533,0.3602,1225310.0,942503.0,1225310.0
LN_001994,Retail,0.01265,0.4326,4830122.0,3090336.0,4830122.0
LN_001995,Retail,0.02517,0.3179,522939.0,347320.0,522939.0
LN_001996,Retail,0.0139,0.411,1695577.0,1082294.0,1695577.0
LN_001997,Retail,0.00924,0.3131,261817.0,138324.0,261817.0
LN_001998,Retail,0.01916,,3527891.0,2300194.0,3527891.0
LN_001999,Retail,0.01853,0.5748,238733.0,189290.0,238733.0
LN_002000,Retail,0.00956,0.4975,730548.0,537364.0,730548.0
LN_002001,Retail,0.01105,0.4412,2584938.0,1580503.0,2584938.0
LN_002002,Retail,0.01146,0.5042,1433718.0,862456.0,1433718.0
LN_002003,Retail,0.02758,0.3683,1313693.0,903178.0,1313693.0
LN_002004,Retail,0.02146,0.5039,797653.0,597961.0,797653.0
LN_002005,Retail,0.01919,0.494,1284640.0,997805.0,1284640.0
LN_002006,Retail,0.02177,0.2919,376489.0,261328.0,376489.0
LN_002007,Retail,0.01343,0.4316,2731561.0,1991200.0,2731561.0
LN_002008,Retail,0.02163,0.5283,4331156.0,3668232.0,4331156.0
LN_002009,Retail,0.0126,0.4407,4157665.0,2930571.0,4157665.0
LN_002010,Retail,0.00876,0.3185,1938419.0,1132853.0,1938419.0
LN_002011,Telecom,0.00627,0.312,3104075.0,1851079.0,3104075.0
LN_002012,Telecom,0.01275,0.6304,1193489.0,935355.0,1193489.0
LN_002013,Telecom,0.00713,0.5651,740532.0,467198.0,740532.0
LN_002014,Telcom,0.00614,0.5731,4738771.0,3308227.0,4738771.0
LN_002015,Telecom,0.01215,0.7092,691004.0,557994.0,691004.0
LN_002016,Telecom,0.01015,0.5947,3089254.0,2335556.0,3089254.0
LN_002017,Telecom,0.01386,0.7051,1225998.0,1008373.0,1225998.0
LN_002018,Telecom,0.00641,0.452,367075.0,232202.0,367075.0
LN_002019,Telecom,0.01619,0.6345,9977482.0,8449932.0,9977482.0
LN_002020,Telecom,0.01087,0.2909,3652849.0,1900737.0,3652849.0
LN_002021,Telecomm,0.00839,0.5416,3409603.0,2750609.0,3409603.0
LN_002022,Telecom,0.00629,0.5188,480104.0,309391.0,480104.0
LN_002023,Telecom,0.00537,0.3514,1739943.0,910568.0,1739943.0
LN_002024,Telecom,0.00467,0.4286,2615320.0,1706542.0,2615320.0
LN_002025,Telecom,0.01812,0.1558,935672.0,559317.0,935672.0
LN_002026,Telecom,0.00454,0.3717,10294485.0,6628187.0,10294485.0
LN_002027,Telecom,0.01242,0.4049,260686.0,187658.0,260686.0
LN_002028,Telecom,0.00807,0.3526,3984067.0,2453989.0,3984067.0
LN_002029,Telecom,0.00687,0.4151,296311.0,184441.0,296311.0
LN_002030,Telecom,0.00723,0.4513,409031.0,270021.0,409031.0
LN_002031,Telecom,0.00869,0.61,543585.0,400757.0,543585.0
LN_002032,Telecom,0.01421,0.7243,3466691.0,2794990.0,3466691.0
LN_002033,Telecom,0.01202,0.5407,955665.0,764074.0,955665.0
LN_002034,Telecom,0.00911,0.3094,995370.0,662409.0,995370.0
LN_002035,Telecom,0.00465,0.5463,784632.0,532468.0,784632.0
LN_002036,Telecom,0.0038,0.4606,441817.0,271503.0,441817.0
LN_002037,Telecom,0.02279,0.217,789147.0,458810.0,789147.0
LN_002038,Telecom,0.00556,0.4548,721329.0,396135.0,721329.0
LN_002039,Telecom,0.00422,0.4961,"1,400,701",860281.0,1400701.0
LN_002040,Telecom,0.01581,0.3589,1317815.0,812237.0,1317815.0
LN_002041,Telecom,0.44%,0.7163,173722.0,133603.0,173722.0
LN_002042,Telecom,0.01312,0.4798,1002757.0,644259.0,1002757.0
LN_002043,Telecom,0.01439,0.6122,6444425.0,4368637.0,6444425.0
LN_002044,Telecom,0.01029,0.4502,1187839.0,821946.0,1187839.0
LN_002045,Telecom,0.01462,-,1766078.0,1101397.0,1766078.0
LN_002046,Telecom,0.0046,0.6217,919867.0,563964.0,919867.0
LN_002047,Telecom,0.005,0.8411,949878.0,793847.0,949878.0
LN_002048,Telecom,0.00828,0.5817,1748531.0,1333161.0,1748531.0
LN_002049,Telecom,0.0091,0.6338,486013.0,337728.0,486013.0
LN_002050,Telecom,0.00874,0.4911,1584107.0,951667.0,1584107.0
LN_002051,Telecom,0.01145,0.5086,352468.0,246785.0,352468.0
LN_002052,Telecom,0.00634,0.6143,2604078.0,1860200.0,2604078.0
LN_002053,Telecom,0.0032,0.211,384177.0,174232.0,384177.0
LN_002054,Telecom,0.01111,0.5229,3566300.0,2805055.0,3566300.0
LN_002055,Telecom,0.00814,0.5795,5102556.0,4044670.0,5102556.0
LN_002056,Telecom,0.01357,0.5795,363743.0,284862.0,363743.0
LN_002057,Telecom,0.02527,0.292,3625063.0,2389297.0,3625063.0
ln_002058,Telecom,0.00947,0.4415,1223259.0,775155.0,1223259.0
LN_002059,Telecom,0.01211,0.1954,5883812.0,3381644.0,5883812.0
LN_002060,Telecom,0.00587,0.4017,1076805.0,640559.0,1076805.0
LN_002061,Telecom,0.01422,0.7411,1378737.0,1265484.0,1378737.0
LN_002062,Telecom,0.01076,0.2957,1364612.0,873521.0,1364612.0
LN_002063,Telecom,0.01029,0.7619,6425934.0,5148532.0,6425934.0
LN_002064,Telecom,1.43%,0.6512,262530.0,218552.0,262530.0
LN_002065,Telecom,0.00522,0.4764,3918206.0,2831037.0,3918206.0
LN_002066,Telecom,0.012,0.4765,1995755.0,1432480.0,1995755.0
LN_002067,Telecom,0.01139,0.4334,1113785.0,679847.0,1113785.0
LN_002068,Telecom,0.01986,0.5843,1430518.0,1113141.0,1430518.0
LN_002069,Telecom,0.00375,0.6157,4618746.0,3211333.0,4618746.0
LN_002070,Telecom,0.00871,0.6373,4139383.0,3146069.0,4139383.0
LN_002071,Telecom,0.02669,0.4092,9877893.0,7290192.0,9877893.0
LN_002072,Telecom,0.00745,0.2846,952806.0,509755.0,952806.0
LN_002073,Telecom,0.00734,0.4358,272617.0,184870.0,272617.0
LN_002074,Telecom,0.02183,0.6288,1040033.0,931955.0,1040033.0
LN_002075,Telecom,0.03113,0.4528,1489210.0,1130732.0,1489210.0
LN_002076,Telecom,0.00963,0.3742,1165259.0,631063.0,1165259.0
LN_002077,Telecom,0.00641,0.2374,6132140.0,3307783.0,6132140.0
LN_002078,Telecom,MISSING,0.3166,17660274.0,10016083.0,17660274.0
LN_002079,Telecom,0.00749,0.5078,2640704.0,1841432.0,2640704.0
LN_002080,Telecom,0.00601,0.7694,303012.0,235487.0,303012.0
LN_002081,Telecom,0.00612,0.3861,5103493.0,3142776.0,5103493.0
LN_002082,Telecom,0.00991,0.45,946202.0,580649.0,946202.0
LN_002083,Telecom,0.00927,0.532,1882102.0,1421181.0,1882102.0
LN_002084,telecom,0.01149,0.1781,4177132.0,2520558.0,4177132.0
LN_002085,Telecom,0.00921,0.6516,2603613.0,1873733.0,2603613.0
LN_002086,Telecom,0.00502,0.4646,1683120.0,855669.0,1683120.0
LN_002087,Telecom,0.01306,0.595,2399970.0,1761194.0,2399970.0
LN_002088,Telecom,0.01026,0.4426,3845828.0,2428288.0,3845828.0
LN_002089,Telecom,0.00683,0.5826,3373564.0,2442573.0,3373564.0
LN_002090,Telecom,0.00796,0.4791,14292992.0,9507947.0,14292992.0
LN_002091,Telecom,0.01064,0.4262,89999.0,60836.0,89999.0
LN_002092,Telecom,0.00945,0.5811,822406.0,711435.0,822406.0
LN_002093,Telecom,0.00853,0.5809,1001675.0,697091.0,1001675.0
LN_002094,Telecom,0.01324,0.2971,4103084.0,2368869.0,4103084.0
LN_002095,Telecom,0.01532,0.5687,2244256.0,1749615.0,2244256.0
LN_002096,Telecom,0.00779,0.506,4213038.0,2467920.0,4213038.0
LN_002097,Telecom,0.009,0.3046,431386.0,264950.0,431386.0
LN_002098,Telecom,0.00528,0.57,1443752.0,963565.0,1443752.0
LN_002099,Telecom,0.00836,0.4038,3426299.0,1897560.0,3426299.0
LN_002100,Telecom,0.01148,0.5219,1706573.0,1138457.0,1706573.0
LN_002101,Telecom,0.01389,0.5872,1204891.0,945794.0,1204891.0
LN_002102,Telecom,0.00986,0.5869,2360331.0,1835476.0,2360331.0
LN_002103,Telecom,0.0087,0.6344,9337358.0,7629845.0,9337358.0
LN_002104,Telecom,0.00639,0.5574,218093.0,157145.0,218093.0
LN_002105,Telecom,0.0101,0.6718,8794183.0,6575449.0,8794183.0
LN_002106,Telecom,0.00532,0.4918,2372715.0,1622907.0,2372715.0
LN_002107,Telecom,0.00967,0.3487,762662.0,457376.0,762662.0
LN_002108,Telecom,0.00917,0.4183,3469113.0,2622562.0,3469113.0
LN_002109,Telecom,0.00582,0.577,1869984.0,1128155.0,1869984.0
LN_002110,Telecom,0.01067,0.3753,6013961.0,4240264.0,6013961.0
LN_002111,Telecom,0.00818,0.5256,802224.0,586231.0,802224.0
LN_002112,Telecom,0.01219,0.6734,4723404.0,3864126.0,4723404.0
LN_002113,Telecom,0.00716,0.6588,725412.0,547624.0,725412.0
LN_002114,Telecom,0.01151,0.5689,2470519.0,1749368.0,2470519.0
LN_002115,Telcom,0.01954,0.643,3600511.0,2797503.0,3600511.0
LN_002116,Telecom,0.00992,0.4909,1655095.0,1002787.0,1655095.0
LN_002117,Telecom,0.01337,0.4959,3407398.0,2757631.0,3407398.0
LN_002118,Telecom,0.00663,0.4002,989437.0,654237.0,989437.0
LN_002119,Telecom,0.00764,0.5502,5194114.0,3826124.0,5194114.0
LN_002120,Telecom,0.0036,0.8001,1085701.0,905898.0,1085701.0
LN_002121,Telecom,0.84%,0.6125,888218.0,573975.0,888218.0
LN_002122,Telecom,0.00522,0.5226,1599182.0,1054608.0,1599182.0
LN_002123,Telecom,0.0096,0.4563,1705889.0,1141924.0,1705889.0
LN_002124,Telecom,0.0033,0.5039,776893.0,551372.0,776893.0
LN_002125,Telecom,0.00595,0.5116,3986170.0,2478359.0,3986170.0
LN_002126,Telecom,0.00945,0.2796,1587857.0,919245.0,1587857.0
LN_002127,Telecom,NA,0.575,3291830.0,2387068.0,3291830.0
LN_002128,Telecom,0.00403,0.6816,403749.0,305034.0,403749.0
LN_002129,Telecom,-,0.5472,482577.0,319162.0,482577.0
LN_002130,Telecom,0.03185,0.5039,1377455.0,1158926.0,1377455.0
LN_002131,Telecom,0.01335,0.5189,666237.0,482754.0,666237.0
LN_002132,Telecom,0.00982,0.4324,1573919.0,878667.0,1573919.0
LN_002133,Telecom,0.00235,0.5435,3148566.0,2294864.0,3148566.0
LN_002134,Telecom,0.00578,0.6569,5479918.0,4718307.0,5479918.0
LN_002135,Telecom, ,0.5122,7814491.0,5182644.0,7814491.0
LN_002136,Telecom,0.01018,0.5173,3945071.0,2991856.0,3945071.0
LN_002137,Telecom,0.01133,0.5059,887002.0,578820.0,887002.0
LN_002138,Telecom,0.0145,0.5466,3116663.0,2233126.0,3116663.0
LN_002139,Telecom,0.00951,0.6484,1065431.0,913221.0,1065431.0
LN_002140,Telecom,0.01376,0.5789,3092075.0,2369709.0,3092075.0
LN_002141,Telecom,0.00377,0.646,626948.0,507331.0,626948.0
LN_002142,Telecom,0.03087,0.287,6905492.0,4925578.0,6905492.0
LN_002143,Telecom,0.00784,0.7716,2721680.0,2388552.0,2721680.0
LN_002144,Telecomm,0.00661,0.3658,1351972.0,795218.0,1351972.0
LN_002145,Telecom,1.89%,0.399,461907.0,351201.0,461907.0
LN_002146,Telecom,0.01219,0.6604,2385265.0,2102722.0,2385265.0
LN_002147,Telecom,0.01459,0.3647,1064179.0,721475.0,1064179.0
LN_002148,Telecom,0.0067,0.4732,2315497.0,1454225.0,2315497.0
LN_002149,Telecom,0.0104,0.6659,883558.0,676968.0,883558.0
LN_002150,Telecom,0.01284,0.4549,1047003.0,665881.0,1047003.0
LN_002151,Telecom,999,0.4537,3354093.0,2237152.0,3354093.0
LN_002152,Telecom,0.00814,0.5883,7904750.0,5964756.0,7904750.0
LN_002153,Telecom,0.00804,0.3772,508941.0,293625.0,508941.0
LN_002154,Telecom,0.00786,0.3529,1484193.0,954814.0,1484193.0
LN_002155,Telecom,0.00643,0.6,2664204.0,1854075.0,2664204.0
LN_002156,Telecom,0.00489,0.3485,1546422.0,1033391.0,1546422.0
LN_002157,Telecom,0.01118,0.8091,1162524.0,1057509.0,1162524.0
LN_002158,Telecom,0.0102,0.5926,15710720.0,12930420.0,15710720.0
LN_002159,Telecom,0.01594,0.5852,778952.0,575067.0,778952.0
LN_002160,Telecom,0.88%,0.5512,2588140.0,1714210.0,2588140.0
LN_002161,Telecom,0.00652,0.5257,1107710.0,657394.0,1107710.0
LN_002162,Telecom,0.00445,0.6007,1638874.0,1222493.0,1638874.0
LN_002163,Telecom,0.00944,0.4592,183591.0,111907.0,183591.0
LN_002164,Telecom,0.00777,0.62,4382720.0,3556321.0,4382720.0
LN_002165,Telecom, ,0.3732,1462537.0,1045127.0,1462537.0
LN_002166,Telecom,0.02779,0.3211,687499.0,507533.0,687499.0
LN_002167,Telecom,0.01958,0.6655,9526731.0,7394098.0,9526731.0
LN_002168,Telecom,0.00581,0.6754,1369347.0,1004456.0,1369347.0
LN_002169,Telecom,0.00457,0.4607,978363.0,632791.0,978363.0
LN_002170,Telecom,0.00806,0.6166,775474.0,605794.0,775474.0
LN_002171,Tele Com,0.00584,0.5441,5250405.0,3291280.0,5250405.0
LN_002172,Telecom,0.01813,0.5113,1860647.0,1421592.0,1860647.0
LN_002173,Telecom,0.00958,0.4663,1326201.0,834860.0,1326201.0
LN_002174,Telecom,0.00741,0.6251,480779.0,377782.0,480779.0
LN_002175,Telecom,0.00898,0.7022,732631.0,575597.0,732631.0
LN_002176,Telecom,0.01673,0.5176,2552411.0,1855907.0,2552411.0
LN_002177,Telecom,0.0057,0.596,1769575.0,1310778.0,1769575.0
LN_002178,telecom,0.01148,0.3936,241506.0,169072.0,241506.0
LN_002179,Telecom,0.00473,0.4424,754314.0,465146.0,754314.0
LN_002180,Telecom,0.82%,0.5477,2267675.0,1742470.0,2267675.0
LN_002181,Telecom,0.00655,0.3429,26451008.0,14153556.0,26451008.0
LN_002182,Telecom,0.01055,0.5411,851218.0,623131.0,851218.0
LN_002183,Telecom,0.00975,0.6372,195712.0,138986.0,195712.0
LN_002184,Telecom,1.62%,0.7041,3888364.0,3314455.0,3888364.0
LN_002185,Telecom,0.01265,0.4213,1118923.0,692706.0,1118923.0
LN_002186,Telecom,0.00673,0.4677,482328.0,316560.0,482328.0
LN_002187,Telecom,0.00473,0.376,3174836.0,1978475.0,3174836.0
LN_002188,Telecom,0.00607,0.6363,1432820.0,996066.0,1432820.0
LN_002189,Telecom,0.00733,0.5954,689576.0,441981.0,689576.0
LN_002190,Telecom,0.00808,0.6453,486801.0,365889.0,486801.0
LN_002191,Telecom,0.00623,0.4205,1598079.0,1041264.0,1598079.0
LN_002192,Telecom,0.01534,0.3496,1971107.0,1286685.0,1971107.0
LN_002193,Telecom,0.01427,0.3952,305427.0,187697.0,305427.0
LN_002194,Telecom,0.00791,0.541,4842207.0,3600275.0,4842207.0
LN_002195,Telecom,0.00709,0.7501,508129.0,405224.0,508129.0
LN_002196,Telecom,0.00804,0.6381,7336115.0,5826301.0,7336115.0
LN_002197,Telecom,0.00884,0.7444,2518812.0,1952744.0,2518812.0
LN_002198,Telecom,0.00893,0.4244,1499962.0,998638.0,1499962.0
LN_002199,Telecom,0.00409,0.7782,2528750.0,2194787.0,2528750.0
LN_002200,Telecom,0.00732,0.3664,999187.0,568668.0,999187.0
LN_002201,Telecom,0.00361,0.6309,1693262.0,1203633.0,1693262.0
LN_002202,Telecom,0.00919,0.3685,9384070.0,6056462.0,9384070.0
LN_002203,Telecomm,0.01257,0.7166,1021113.0,870237.0,1021113.0
LN_002204,Telecom,0.00537,0.3281,4092793.0,2402676.0,4092793.0
LN_002205,Telecom,0.00979,0.502,736925.0,505059.0,736925.0
LN_002206,Telecom,0.00669,0.384,1773417.0,940019.0,1773417.0
LN_002207,Telecom,None,0.6812,4741471.0,3648432.0,4741471.0
LN_002208,Telecom,0.0236,0.4236,543739.0,362555.0,543739.0
LN_002209,Telecom,-,0.7869,2529735.0,2219036.0,2529735.0
LN_002210,telecom,0.01144,0.6095,210587.0,135597.0,210587.0
LN_002211,Telecom,0.0073,0.1717,574372.0,325149.0,574372.0
LN_002212,Telecom,0.01104,0.6568,1190242.0,1045523.0,1190242.0
LN_002213,Telecom,0.00822,0.6163,4370761.0,3351298.0,4370761.0
LN_002214,Telecom,0.01127,0.4087,3703732.0,2246764.0,3703732.0
LN_002215,Telecom,0.00581,0.4234,724811.0,441407.0,724811.0
LN_002216,Telecom,0.00871,0.4205,1585776.0,1084650.0,1585776.0
LN_002217,Telecom,0.00744,0.412,2177987.0,1437904.0,2177987.0
LN_002218,Telecom,0.00452,0.2792,378502.0,190109.0,378502.0
LN_002219,Telecom,0.02064,0.3622,2761663.0,2040724.0,2761663.0
LN_002220,Telecom,0.01346,0.3081,6981021.0,4484564.0,6981021.0
LN_002221,Telecom,0.00613,0.3567,6271735.0,3861636.0,6271735.0
LN_002222,Telecom,0.0044,0.447,1001341.0,611743.0,1001341.0
LN_002223,Telecom,0.00632,0.4972,1202419.0,802590.0,1202419.0
